park_name,park_type,borough,month,raw_visitor_counts_2019,TAVG_2019,raw_visitor_counts_2020,TAVG_2020,visits_adj_rate,visits_base_adjtd,visit_change_rate
McCaffrey Playground,Playground,Lower Manhattan,5,1307.0,16.315384615384616,237.0,15.078571428571427,-0.019776693678338,1281.1518613624123,-81.50102207649546
McLaughlin Playground,Playground,Queens,5,140.0,16.315384615384616,51.0,15.078571428571427,-0.019776693678338,137.2312628850327,-62.83645655674981
Merriam Playground,Playground,Bronx,5,681.0,16.315384615384616,329.0,15.078571428571427,-0.019776693678338,667.5320716050518,-50.71397854953488
Middleton Playground,Playground,Brooklyn,5,150.0,16.315384615384616,50.0,15.078571428571427,-0.019776693678338,147.0334959482493,-65.99414325454231
Millbrook Playground,Playground,Bronx,5,866.0,16.315384615384616,470.0,15.078571428571427,-0.019776693678338,848.8733832745593,-44.63249652298458
Morris Garden,Playground,Bronx,5,612.0,16.315384615384616,250.0,15.078571428571427,-0.019776693678338,599.8966634688571,-58.326155949194
Mother Cabrini Park,Playground,Brooklyn,5,160.0,16.315384615384616,63.0,15.078571428571427,-0.019776693678338,156.83572901146593,-59.830581719428096
Mount Hope Playground,Playground,Bronx,5,474.0,16.315384615384616,195.0,15.078571428571427,-0.019776693678338,464.62584719646776,-58.03074642174525
Nehemiah Park,Playground,Brooklyn,5,812.0,16.315384615384616,318.0,15.078571428571427,-0.019776693678338,795.9413247331895,-60.0473062374795
Noble Playground,Playground,Bronx,5,703.0,16.315384615384616,280.0,15.078571428571427,-0.019776693678338,689.0969843441284,-59.36711285037772
Norelli-Hargreaves Playground,Playground,Queens,5,542.0,16.315384615384616,213.0,15.078571428571427,-0.019776693678338,531.2810320263408,-59.90822424290136
North Pacific Playground,Playground,Brooklyn,5,241.0,16.315384615384616,75.0,15.078571428571427,-0.019776693678338,236.23381682352053,-68.25179349490465
Ogden Plimpton Playground,Playground,Bronx,5,214.0,16.315384615384616,100.0,15.078571428571427,-0.019776693678338,209.76778755283567,-52.32823820730231
Palmetto Playground,Playground,Brooklyn,5,454.0,16.315384615384616,137.0,15.078571428571427,-0.019776693678338,445.0213810700345,-69.21496228549975
Parkside Playground,Playground,Bronx,5,503.0,16.315384615384616,265.0,15.078571428571427,-0.019776693678338,493.052323079796,-46.25316876214937
Pat Williams Playground,Playground,Queens,5,172.0,16.315384615384616,77.0,15.078571428571427,-0.019776693678338,168.59840868732587,-54.32934355697252
Paul Raimonda Playground,Playground,Queens,5,437.0,16.315384615384616,182.0,15.078571428571427,-0.019776693678338,428.3575848625663,-57.51213321963409
Pearl St Playground,Playground,Lower Manhattan,5,593.0,16.315384615384616,134.0,15.078571428571427,-0.019776693678338,581.2724206487455,-76.94712578132548
Pfc Norton Playground,Playground,Brooklyn,5,249.0,16.315384615384616,39.0,15.078571428571427,-0.019776693678338,244.07560327409385,-84.02134442080903
Pink Playground,Playground,Brooklyn,5,382.0,16.315384615384616,194.0,15.078571428571427,-0.019776693678338,374.44530301487487,-48.19002977524508
Playground 115,Playground,Queens,5,162.0,16.315384615384616,93.0,15.078571428571427,-0.019776693678338,158.79617562410925,-41.43435782726731
Playground Thirty Five XXXV,Playground,Queens,5,131.0,16.315384615384616,41.0,15.078571428571427,-0.019776693678338,128.40925312813772,-68.07083679624965
Playground of the Americas,Playground,Lower Manhattan,5,335.0,16.315384615384616,49.0,15.078571428571427,-0.019776693678338,328.37480761775674,-85.07802704005289
Plimpton Playground,Playground,Bronx,5,883.0,16.315384615384616,371.0,15.078571428571427,-0.019776693678338,865.5371794820276,-57.13644557452502
Poe Park,Playground,Bronx,5,754.0,16.315384615384616,336.0,15.078571428571427,-0.019776693678338,739.0883729665331,-54.538589390687854
Poppenhusen Playground,Playground,Queens,5,327.0,16.315384615384616,133.0,15.078571428571427,-0.019776693678338,320.53302116718345,-58.50661516379933
Powell Playground,Playground,Brooklyn,5,475.0,16.315384615384616,257.0,15.078571428571427,-0.019776693678338,465.6060705027895,-44.80312515632025
Rainbow Playground,Playground,Brooklyn,5,286.0,16.315384615384616,133.0,15.078571428571427,-0.019776693678338,280.3438656079953,-52.55826279217616
Randall Playground,Playground,Bronx,5,598.0,16.315384615384616,310.0,15.078571428571427,-0.019776693678338,586.1735371803538,-47.11463750288352
Real Good Park,Playground,Queens,5,577.0,16.315384615384616,359.0,15.078571428571427,-0.019776693678338,565.588847747599,-36.526329783608425
Redfern Playground,Playground,Queens,5,251.0,16.315384615384616,117.0,15.078571428571427,-0.019776693678338,246.03604988673715,-52.44599315675039
Rev J Polite Playground,Playground,Bronx,5,505.0,16.315384615384616,156.0,15.078571428571427,-0.019776693678338,495.0127696924393,-68.48566147153623
River Avenue Parks,Playground,Bronx,5,1317.0,16.315384615384616,257.0,15.078571428571427,-0.019776693678338,1290.954094425629,-80.09224331757943
Robert Moses Playground,Playground,Lower Manhattan,5,31.0,16.315384615384616,4.0,15.078571428571427,-0.019776693678338,30.38692249597152,-86.8364425501454
Rodney Playground North,Playground,Brooklyn,5,270.0,16.315384615384616,67.0,15.078571428571427,-0.019776693678338,264.66029270684874,-74.68452886727039
Rodney Playground South,Playground,Brooklyn,5,1140.0,16.315384615384616,219.0,15.078571428571427,-0.019776693678338,1117.4545692066947,-80.40188782301254
Rolf Henry Playground,Playground,Brooklyn,5,740.0,16.315384615384616,255.0,15.078571428571427,-0.019776693678338,725.3652466780298,-64.84529674287144
Rudd Playground,Playground,Brooklyn,5,408.0,16.315384615384616,137.0,15.078571428571427,-0.019776693678338,399.9311089792381,-65.74410019023748
Sarsfield Playground,Playground,Brooklyn,5,354.0,16.315384615384616,146.0,15.078571428571427,-0.019776693678338,346.99905043786833,-57.924956908162514
Schenck Playground,Playground,Brooklyn,5,370.0,16.315384615384616,146.0,15.078571428571427,-0.019776693678338,362.6826233390149,-59.74441823105279
Sedgwick Playground,Playground,Bronx,5,822.0,16.315384615384616,335.0,15.078571428571427,-0.019776693678338,805.7435577964062,-58.42349631486013
Sixteen Sycamores Playground,Playground,Brooklyn,5,399.0,16.315384615384616,112.0,15.078571428571427,-0.019776693678338,391.1090992223432,-71.36348905645667
