park_name,park_type,borough,month,raw_visit_counts_2019,TAVG_2019,raw_visit_counts_2020,TAVG_2020,visits_adj_rate,visits_base_adjtd,visit_change_rate
Pulaski Playground,Jointly Operated Playground,Brooklyn,1,830.0,-0.3230769230769231,751.0,3.085714285714286,0.1738031716429459,974.2566324636452,-22.91558764132674
Queens Valley Playground,Jointly Operated Playground,Queens,1,372.0,-0.3230769230769231,393.0,3.085714285714286,0.1738031716429459,436.65477985117593,-9.997549978968442
Raymond Bush Playground,Jointly Operated Playground,Brooklyn,1,750.0,-0.3230769230769231,836.0,3.085714285714286,0.1738031716429459,880.3523787322096,-5.0380256592344494
Remsen Playground,Jointly Operated Playground,Brooklyn,1,723.0,-0.3230769230769231,767.0,3.085714285714286,0.1738031716429459,848.65969309785,-9.622195299480856
Renaissance Playground,Jointly Operated Playground,Upper Manhattan,1,894.0,-0.3230769230769231,1025.0,3.085714285714286,0.1738031716429459,1049.3800354487937,-2.3232799010100256
Rienzi Playground,Jointly Operated Playground,Bronx,1,1026.0,-0.3230769230769231,1285.0,3.085714285714286,0.1738031716429459,1204.3220541056626,6.699034167754189
Riverbend Playground,Jointly Operated Playground,Bronx,1,1220.0,-0.3230769230769231,1474.0,3.085714285714286,0.1738031716429459,1432.039869404394,2.9300951385562874
Riverdale Playground,Jointly Operated Playground,Bronx,1,1254.0,-0.3230769230769231,1869.0,3.085714285714286,0.1738031716429459,1471.9491772402544,26.974492659058587
Rochdale Park,Jointly Operated Playground,Queens,1,3595.0,-0.3230769230769231,4438.0,3.085714285714286,0.1738031716429459,4219.822402056391,5.170302850595967
Rocket Park,Jointly Operated Playground,Queens,1,1502.0,-0.3230769230769231,2588.0,3.085714285714286,0.1738031716429459,1763.052363807705,46.79087547976377
Roebling Playground,Jointly Operated Playground,Brooklyn,1,695.0,-0.3230769230769231,730.0,3.085714285714286,0.1738031716429459,815.7932042918475,-10.516538240389073
Rosemary's Playground,Jointly Operated Playground,Queens,1,261.0,-0.3230769230769231,252.0,3.085714285714286,0.1738031716429459,306.3626277988089,-17.744536332450224
Russell Pedersen Playground,Jointly Operated Playground,Brooklyn,1,493.0,-0.3230769230769231,461.0,3.085714285714286,0.1738031716429459,578.6849636199723,-20.33662027155368
Russell Sage Playground,Jointly Operated Playground,Queens,1,793.0,-0.3230769230769231,1227.0,3.085714285714286,0.1738031716429459,930.825915112856,31.81841846885353
Samuel Seabury Playground,Jointly Operated Playground,Upper Manhattan,1,679.0,-0.3230769230769231,592.0,3.085714285714286,0.1738031716429459,797.0123535455604,-25.722606761808624
Seven Gables Playground,Jointly Operated Playground,Queens,1,272.0,-0.3230769230769231,379.0,3.085714285714286,0.1738031716429459,319.2744626868813,18.706644061192176
Sheepshead Playground,Jointly Operated Playground,Brooklyn,1,852.0,-0.3230769230769231,1106.0,3.085714285714286,0.1738031716429459,1000.08030223979,10.591119285420504
Sol Bloom Playground,Jointly Operated Playground,Upper Manhattan,1,1129.0,-0.3230769230769231,938.0,3.085714285714286,0.1738031716429459,1325.223780784886,-29.219501370217355
Sol Lain Playground,Jointly Operated Playground,Lower Manhattan,1,460.0,-0.3230769230769231,535.0,3.085714285714286,0.1738031716429459,539.9494589557552,-0.9166522669227728
Sperandeo Brothers Playground,Jointly Operated Playground,Brooklyn,1,688.0,-0.3230769230769231,834.0,3.085714285714286,0.1738031716429459,807.5765820903468,3.271939590082994
Spirit Playground,Jointly Operated Playground,Queens,1,260.0,-0.3230769230769231,272.0,3.085714285714286,0.1738031716429459,305.188824627166,-10.874849256918596
Spuyten Duyvil Playground,Jointly Operated Playground,Bronx,1,182.0,-0.3230769230769231,247.0,3.085714285714286,0.1738031716429459,213.6321772390162,15.619286940867148
Stapleton Playground,Jointly Operated Playground,Staten Island,1,1558.0,-0.3230769230769231,1465.0,3.085714285714286,0.1738031716429459,1828.78534141971,-19.89218379983835
Star Spangled Playground,Jointly Operated Playground,Brooklyn,1,887.0,-0.3230769230769231,970.0,3.085714285714286,0.1738031716429459,1041.1634132472932,-6.8349898144558345
Stars & Stripes Playground,Jointly Operated Playground,Bronx,1,1222.0,-0.3230769230769231,1213.0,3.085714285714286,0.1738031716429459,1434.38747574768,-15.434286724532436
Stebbins Playground,Jointly Operated Playground,Bronx,1,1597.0,-0.3230769230769231,1547.0,3.085714285714286,0.1738031716429459,1874.5636651137847,-17.474128577751017
Stockton Playground,Jointly Operated Playground,Brooklyn,1,1710.0,-0.3230769230769231,1646.0,3.085714285714286,0.1738031716429459,2007.2034235094377,-17.99535708632371
Story Playground,Jointly Operated Playground,Bronx,1,1897.0,-0.3230769230769231,1765.0,3.085714285714286,0.1738031716429459,2226.7046166066684,-20.7348838801202
Stroud Playground,Jointly Operated Playground,Brooklyn,1,444.0,-0.3230769230769231,505.0,3.085714285714286,0.1738031716429459,521.1686082094681,-3.102375690856955
Sumner Playground,Jointly Operated Playground,Brooklyn,1,2335.0,-0.3230769230769231,2404.0,3.085714285714286,0.1738031716429459,2740.830405786279,-12.289355994999998
Sunrise Playground,Jointly Operated Playground,Queens,1,763.0,-0.3230769230769231,717.0,3.085714285714286,0.1738031716429459,895.6118199635678,-19.94299494292443
Surf Playground,Jointly Operated Playground,Brooklyn,1,827.0,-0.3230769230769231,875.0,3.085714285714286,0.1738031716429459,970.7352229487165,-9.8621354912733
Taylor Playground,Jointly Operated Playground,Bronx,1,1740.0,-0.3230769230769231,1529.0,3.085714285714286,0.1738031716429459,2042.417518658726,-25.137735745426426
Tecumseh Playground,Jointly Operated Playground,Lower Manhattan,1,346.0,-0.3230769230769231,517.0,3.085714285714286,0.1738031716429459,406.13589738845934,27.29729219318473
Ten Eyck Playground,Jointly Operated Playground,Brooklyn,1,491.0,-0.3230769230769231,531.0,3.085714285714286,0.1738031716429459,576.3373572766865,-7.866461665944212
Terrace Playground,Jointly Operated Playground,Staten Island,1,953.0,-0.3230769230769231,934.0,3.085714285714286,0.1738031716429459,1118.6344225757275,-16.50534069482637
The Painter's Playground,Jointly Operated Playground,Queens,1,683.0,-0.3230769230769231,1171.0,3.085714285714286,0.1738031716429459,801.7075662321321,46.06323419192234
Vleigh Playground,Jointly Operated Playground,Queens,1,655.0,-0.3230769230769231,1681.0,3.085714285714286,0.1738031716429459,768.8410774261297,118.64076326768722
Wagner Playground,Jointly Operated Playground,Upper Manhattan,1,1563.0,-0.3230769230769231,1755.0,3.085714285714286,0.1738031716429459,1834.6543572779249,-4.341654707980404
Washington Park,Jointly Operated Playground,Brooklyn,1,1142.0,-0.3230769230769231,1318.0,3.085714285714286,0.1738031716429459,1340.4832220162443,-1.6772475512544585
Wayanda Park,Jointly Operated Playground,Queens,1,1677.0,-0.3230769230769231,4355.0,3.085714285714286,0.1738031716429459,1968.4679188452203,121.23804804270377
William Sheridan Playground,Jointly Operated Playground,Brooklyn,1,408.0,-0.3230769230769231,326.0,3.085714285714286,0.1738031716429459,478.911694030322,-31.928995665877498
Willis Playground,Jointly Operated Playground,Bronx,1,2591.0,-0.3230769230769231,2366.0,3.085714285714286,0.1738031716429459,3041.324017726873,-22.204934883315044
Willoughby Playground,Jointly Operated Playground,Brooklyn,1,426.0,-0.3230769230769231,559.0,3.085714285714286,0.1738031716429459,500.040151119895,11.791022930470271
Willow Lake Playground,Jointly Operated Playground,Queens,1,922.0,-0.3230769230769231,1065.0,3.085714285714286,0.1738031716429459,1082.2465242547962,-1.5935855526698663
Wingate Park,Jointly Operated Playground,Brooklyn,1,1504.0,-0.3230769230769231,1880.0,3.085714285714286,0.1738031716429459,1765.3999701509908,6.491448498167113
Woodruff Playground,Jointly Operated Playground,Brooklyn,1,715.0,-0.3230769230769231,848.0,3.085714285714286,0.1738031716429459,839.2692677247064,1.0402778477714252
Woods Playground,Jointly Operated Playground,Brooklyn,1,1179.0,-0.3230769230769231,1221.0,3.085714285714286,0.1738031716429459,1383.9139393670334,-11.771970404571984
100% Playground,Jointly Operated Playground,Brooklyn,2,605.0,1.3461538461538465,728.0,3.6714285714285713,0.1127979126029848,673.2427371248058,8.133361097818023
ABC Playground,Jointly Operated Playground,Lower Manhattan,2,251.0,1.3461538461538465,278.0,3.6714285714285713,0.1127979126029848,279.3122760633492,-0.4698239840527354
Admiral Park,Jointly Operated Playground,Queens,2,387.0,1.3461538461538465,452.0,3.6714285714285713,0.1127979126029848,430.6527921773551,4.956941696514887
Aesop Playground,Jointly Operated Playground,Staten Island,2,585.0,1.3461538461538465,617.0,3.6714285714285713,0.1127979126029848,650.9867788727461,-5.220809389032117
Agnes Haywood Playground,Jointly Operated Playground,Bronx,2,1291.0,1.3461538461538465,995.0,3.6714285714285713,0.1127979126029848,1436.622105170453,-30.740311149399684
Albemarle Playground,Jointly Operated Playground,Brooklyn,2,1018.0,1.3461538461538465,1222.0,3.6714285714285713,0.1127979126029848,1132.8282750298386,7.8716012775910515
Albert J. Parham Playground,Jointly Operated Playground,Brooklyn,2,616.0,1.3461538461538465,635.0,3.6714285714285713,0.1127979126029848,685.4835141634386,-7.364657664312829
Ampere Playground,Jointly Operated Playground,Queens,2,897.0,1.3461538461538465,1088.0,3.6714285714285713,0.1127979126029848,998.1797276048774,8.998406790993993
Andries Playground,Jointly Operated Playground,Brooklyn,2,783.0,1.3461538461538465,826.0,3.6714285714285713,0.1127979126029848,871.3207655681371,-5.2013870619261615
Anibal Aviles Playground,Jointly Operated Playground,Upper Manhattan,2,295.0,1.3461538461538465,365.0,3.6714285714285713,0.1127979126029848,328.2753842178805,11.18713663822716
Annadale Playground,Jointly Operated Playground,Queens,2,954.0,1.3461538461538465,1348.0,3.6714285714285713,0.1127979126029848,1061.6092086232477,26.97704475907473
Astoria Heights Playground,Jointly Operated Playground,Queens,2,1846.0,1.3461538461538465,3197.0,3.6714285714285713,0.1127979126029848,2054.22494666511,55.63047295234658
Athens Square,Jointly Operated Playground,Queens,2,249.0,1.3461538461538465,243.0,3.6714285714285713,0.1127979126029848,277.08668023814323,-12.301811190941152
Auburndale Playground,Jointly Operated Playground,Queens,2,517.0,1.3461538461538465,518.0,3.6714285714285713,0.1127979126029848,575.3165208157432,-9.96260645087575
Audubon Playground,Jointly Operated Playground,Upper Manhattan,2,186.0,1.3461538461538465,188.0,3.6714285714285713,0.1127979126029848,206.9804117441552,-9.170148800175602
Augustus St. Gaudens Playground,Jointly Operated Playground,Lower Manhattan,2,688.0,1.3461538461538465,477.0,3.6714285714285713,0.1127979126029848,765.6049638708536,-37.69632871914569
Banneker Playground,Jointly Operated Playground,Brooklyn,2,473.0,1.3461538461538465,477.0,3.6714285714285713,0.1127979126029848,526.3534126612118,-9.37647813693918
Bath Playground,Jointly Operated Playground,Brooklyn,2,3158.0,1.3461538461538465,3900.0,3.6714285714285713,0.1127979126029848,3514.215808000226,10.977817330441798
Bayview Playground,Jointly Operated Playground,Brooklyn,2,1259.0,1.3461538461538465,1062.0,3.6714285714285713,0.1127979126029848,1401.0125719671578,-24.19768235849241
Bellaire Playground,Jointly Operated Playground,Queens,2,538.0,1.3461538461538465,712.0,3.6714285714285713,0.1127979126029848,598.6852769804058,18.92726067878614
Belmont Playground,Jointly Operated Playground,Brooklyn,2,514.0,1.3461538461538465,565.0,3.6714285714285713,0.1127979126029848,571.9781270779341,-1.2199989383480958
Bergen Beach Playground,Jointly Operated Playground,Brooklyn,2,426.0,1.3461538461538465,471.0,3.6714285714285713,0.1127979126029848,474.0519107688715,-0.6437925255741628
Black Rock Playground,Jointly Operated Playground,Bronx,2,235.0,1.3461538461538465,323.0,3.6714285714285713,0.1127979126029848,261.50750946170143,23.51461748264033
Bloomingdale Playground,Jointly Operated Playground,Upper Manhattan,2,703.0,1.3461538461538465,641.0,3.6714285714285713,0.1127979126029848,782.2969325598983,-18.061803220617843
Booker T. Washington Playground,Jointly Operated Playground,Upper Manhattan,2,473.0,1.3461538461538465,373.0,3.6714285714285713,0.1127979126029848,526.3534126612118,-29.13506571295244
Bowne Playground,Jointly Operated Playground,Queens,2,1136.0,1.3461538461538465,1165.0,3.6714285714285713,0.1127979126029848,1264.1384287169908,-7.842371251826365
Briarwood Playground,Jointly Operated Playground,Queens,2,1269.0,1.3461538461538465,1782.0,3.6714285714285713,0.1127979126029848,1412.1405510931877,26.19140485842511
Bruckner Playground,Jointly Operated Playground,Bronx,2,601.0,1.3461538461538465,696.0,3.6714285714285713,0.1127979126029848,668.7915454743938,4.0683012083094425
Bushwick Playground,Jointly Operated Playground,Brooklyn,2,727.0,1.3461538461538465,697.0,3.6714285714285713,0.1127979126029848,809.00408246237,-13.84468692932458
Captain John R Fischer Firefighter Michael C Fiore,Jointly Operated Playground,Staten Island,2,256.0,1.3461538461538465,291.0,3.6714285714285713,0.1127979126029848,284.8762656263641,2.1496119938849594
Cardozo Playground,Jointly Operated Playground,Queens,2,825.0,1.3461538461538465,645.0,3.6714285714285713,0.1127979126029848,918.0582778974624,-29.743022253752848
Caserta Playground,Jointly Operated Playground,Bronx,2,982.0,1.3461538461538465,991.0,3.6714285714285713,0.1127979126029848,1092.767550176131,-9.31282688250838
Castle Hill Playground,Jointly Operated Playground,Bronx,2,983.0,1.3461538461538465,1272.0,3.6714285714285713,0.1127979126029848,1093.880348088734,16.283284750702652
Castlewood Playground,Jointly Operated Playground,Queens,2,194.0,1.3461538461538465,179.0,3.6714285714285713,0.1127979126029848,215.88279504497905,-17.084638466578376
Cedar Grove Playground,Jointly Operated Playground,Queens,2,816.0,1.3461538461538465,875.0,3.6714285714285713,0.1127979126029848,908.0430966840356,-3.6389348484341113
Chester Playground,Jointly Operated Playground,Brooklyn,2,643.0,1.3461538461538465,419.0,3.6714285714285713,0.1127979126029848,715.5290578037192,-41.44193091387516
Chiarantano Playground,Jointly Operated Playground,Brooklyn,2,579.0,1.3461538461538465,416.0,3.6714285714285713,0.1127979126029848,644.3099913971282,-35.43480536473733
City Line Park,Jointly Operated Playground,Brooklyn,2,1528.0,1.3461538461538465,1403.0,3.6714285714285713,0.1127979126029848,1700.3552104573607,-17.487828932954443
Clark Playground,Jointly Operated Playground,Bronx,2,1091.0,1.3461538461538465,1049.0,3.6714285714285713,0.1127979126029848,1214.0625226498564,-13.595883207858606
Classon Playground,Jointly Operated Playground,Brooklyn,2,1285.0,1.3461538461538465,1090.0,3.6714285714285713,0.1127979126029848,1429.9453176948357,-23.77330891525624
Clintonville Playground,Jointly Operated Playground,Queens,2,1906.0,1.3461538461538465,2302.0,3.6714285714285713,0.1127979126029848,2120.992821421289,8.534077850269052
Davis Playground,Jointly Operated Playground,Staten Island,2,611.0,1.3461538461538465,506.0,3.6714285714285713,0.1127979126029848,679.9195246004236,-25.579427904005698
Dawson Playground,Jointly Operated Playground,Bronx,2,141.0,1.3461538461538465,128.0,3.6714285714285713,0.1127979126029848,156.90450567702086,-18.421718071321145
De Hostos Playground,Jointly Operated Playground,Brooklyn,2,485.0,1.3461538461538465,576.0,3.6714285714285713,0.1127979126029848,539.7069876124476,6.724577079890179
Decatur Playground,Jointly Operated Playground,Brooklyn,2,919.0,1.3461538461538465,1211.0,3.6714285714285713,0.1127979126029848,1022.661281682143,18.41652966542985
Dr. Green Playground,Jointly Operated Playground,Brooklyn,2,2181.0,1.3461538461538465,2093.0,3.6714285714285713,0.1127979126029848,2427.0122473871097,-13.762281082293796
East Elmhurst Playground,Jointly Operated Playground,Queens,2,1058.0,1.3461538461538465,1094.0,3.6714285714285713,0.1127979126029848,1177.340191533958,-7.0786839804877415
East Springfield Playground,Jointly Operated Playground,Queens,2,337.0,1.3461538461538465,298.0,3.6714285714285713,0.1127979126029848,375.01289654720586,-20.536066160997112
Edenwald Playground,Jointly Operated Playground,Bronx,2,2329.0,1.3461538461538465,1881.0,3.6714285714285713,0.1127979126029848,2591.706338452352,-27.422332843340307
Edmonds Playground,Jointly Operated Playground,Brooklyn,2,504.0,1.3461538461538465,644.0,3.6714285714285713,0.1127979126029848,560.8501479519043,14.82568068346595
